id|pathway_name|source|source_url
R-HSA-162710|Synthesis of glycosylphosphatidylinositol (GPI)|REACTOME|https://reactome.org
R-HSA-1855167|Synthesis of pyrophosphates in the cytosol|REACTOME|https://reactome.org
R-HSA-446219|Synthesis of substrates in N-glycan biosythesis|REACTOME|https://reactome.org
R-HSA-75876|Synthesis of very long-chain fatty acyl-CoAs|REACTOME|https://reactome.org
R-HSA-6782861|Synthesis of wybutosine at G37 of tRNA(Phe)|REACTOME|https://reactome.org
R-HSA-422085|Synthesis, secretion, and deacylation of Ghrelin|REACTOME|https://reactome.org
R-HSA-381771|Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)|REACTOME|https://reactome.org
R-HSA-400511|Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)|REACTOME|https://reactome.org
R-HSA-445989|TAK1-dependent IKK and NF-kappa-B activation  |REACTOME|https://reactome.org
R-HSA-6791462|TALDO1 deficiency: failed conversion of  Fru(6)P, E4P to SH7P, GA3P|REACTOME|https://reactome.org
R-HSA-6791055|TALDO1 deficiency: failed conversion of SH7P, GA3P to Fru(6)P, E4P|REACTOME|https://reactome.org
R-HSA-8854214|TBC/RABGAPs|REACTOME|https://reactome.org
R-HSA-201681|TCF dependent signaling in response to WNT|REACTOME|https://reactome.org
R-HSA-202403|TCR signaling|REACTOME|https://reactome.org
R-HSA-5221030|TET1,2,3 and TDG demethylate DNA|REACTOME|https://reactome.org
R-HSA-8866911|TFAP2 (AP-2) family regulates transcription of cell cycle factors|REACTOME|https://reactome.org
R-HSA-8866910|TFAP2 (AP-2) family regulates transcription of growth factors and their receptors|REACTOME|https://reactome.org
R-HSA-8866906|TFAP2 (AP-2) family regulates transcription of other transcription factors|REACTOME|https://reactome.org
R-HSA-8869496|TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation|REACTOME|https://reactome.org
R-HSA-2173789|TGF-beta receptor signaling activates SMADs|REACTOME|https://reactome.org
R-HSA-2173791|TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)|REACTOME|https://reactome.org
R-HSA-3656532|TGFBR1 KD Mutants in Cancer|REACTOME|https://reactome.org
R-HSA-3656535|TGFBR1 LBD Mutants in Cancer|REACTOME|https://reactome.org
R-HSA-3645790|TGFBR2 Kinase Domain Mutants in Cancer|REACTOME|https://reactome.org
R-HSA-3642279|TGFBR2 MSI Frameshift Mutants in Cancer|REACTOME|https://reactome.org
R-HSA-5602566|TICAM1 deficiency - HSE|REACTOME|https://reactome.org
R-HSA-168927|TICAM1, RIP1-mediated IKK complex recruitment|REACTOME|https://reactome.org
R-HSA-9014325|TICAM1,TRAF6-dependent induction of TAK1 complex|REACTOME|https://reactome.org
R-HSA-9013973|TICAM1-dependent activation of IRF3/IRF7|REACTOME|https://reactome.org
R-HSA-5602410|TLR3 deficiency - HSE|REACTOME|https://reactome.org
R-HSA-9013957|TLR3-mediated TICAM1-dependent programmed cell death|REACTOME|https://reactome.org
R-HSA-5676594|TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway|REACTOME|https://reactome.org
R-HSA-75893|TNF signaling|REACTOME|https://reactome.org
R-HSA-5357956|TNFR1-induced NF-kappa-B signaling pathway|REACTOME|https://reactome.org
R-HSA-5357786|TNFR1-induced proapoptotic signaling|REACTOME|https://reactome.org
R-HSA-5626978|TNFR1-mediated ceramide production|REACTOME|https://reactome.org
R-HSA-5668541|TNFR2 non-canonical NF-kB pathway|REACTOME|https://reactome.org
R-HSA-5669034|TNFs bind their physiological receptors|REACTOME|https://reactome.org
R-HSA-5628897|TP53 Regulates Metabolic Genes|REACTOME|https://reactome.org
R-HSA-6803207|TP53 Regulates Transcription of Caspase Activators and Caspases|REACTOME|https://reactome.org
R-HSA-6791312|TP53 Regulates Transcription of Cell Cycle Genes|REACTOME|https://reactome.org
R-HSA-5633008|TP53 Regulates Transcription of Cell Death Genes|REACTOME|https://reactome.org
R-HSA-6796648|TP53 Regulates Transcription of DNA Repair Genes|REACTOME|https://reactome.org
R-HSA-6803211|TP53 Regulates Transcription of Death Receptors and Ligands|REACTOME|https://reactome.org
R-HSA-6803204|TP53 Regulates Transcription of Genes Involved in Cytochrome C Release|REACTOME|https://reactome.org
R-HSA-6804116|TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest|REACTOME|https://reactome.org
R-HSA-6804114|TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest|REACTOME|https://reactome.org
R-HSA-6804115|TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain|REACTOME|https://reactome.org
R-HSA-6803205|TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain|REACTOME|https://reactome.org
R-HSA-5602571|TRAF3 deficiency - HSE|REACTOME|https://reactome.org
R-HSA-918233|TRAF3-dependent IRF activation pathway|REACTOME|https://reactome.org
R-HSA-933541|TRAF6 mediated IRF7 activation|REACTOME|https://reactome.org
R-HSA-975110|TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling|REACTOME|https://reactome.org
R-HSA-933542|TRAF6 mediated NF-kB activation|REACTOME|https://reactome.org
R-HSA-975138|TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation|REACTOME|https://reactome.org
R-HSA-937072|TRAF6-mediated induction of TAK1 complex within TLR4 complex|REACTOME|https://reactome.org
R-HSA-75158|TRAIL  signaling|REACTOME|https://reactome.org
R-HSA-937061|TRIF(TICAM1)-mediated TLR4 signaling |REACTOME|https://reactome.org
R-HSA-2562578|TRIF-mediated programmed cell death|REACTOME|https://reactome.org
R-HSA-187042|TRKA activation by NGF|REACTOME|https://reactome.org
R-HSA-3295583|TRP channels|REACTOME|https://reactome.org
R-HSA-1299503|TWIK related potassium channel (TREK)|REACTOME|https://reactome.org
R-HSA-1299361|TWIK-related alkaline pH activated K+ channel (TALK)|REACTOME|https://reactome.org
R-HSA-1299344|TWIK-related spinal cord K+ channel (TRESK)|REACTOME|https://reactome.org
R-HSA-1299316|TWIK-releated acid-sensitive K+ channel (TASK)|REACTOME|https://reactome.org
R-HSA-9033500|TYSND1 cleaves peroxisomal proteins|REACTOME|https://reactome.org
R-HSA-380095|Tachykinin receptors bind tachykinins|REACTOME|https://reactome.org
R-HSA-1299308|Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK)|REACTOME|https://reactome.org
R-HSA-1299287|Tandem pore domain halothane-inhibited K+ channel (THIK)|REACTOME|https://reactome.org
R-HSA-1296346|Tandem pore domain potassium channels|REACTOME|https://reactome.org
R-HSA-167243|Tat-mediated HIV elongation arrest and recovery|REACTOME|https://reactome.org
R-HSA-167246|Tat-mediated elongation of the HIV-1 transcript|REACTOME|https://reactome.org
R-HSA-174417|Telomere C-strand (Lagging Strand) Synthesis|REACTOME|https://reactome.org
R-HSA-174430|Telomere C-strand synthesis initiation|REACTOME|https://reactome.org
R-HSA-171319|Telomere Extension By Telomerase|REACTOME|https://reactome.org
R-HSA-157579|Telomere Maintenance|REACTOME|https://reactome.org
R-HSA-166665|Terminal pathway of complement|REACTOME|https://reactome.org
R-HSA-977068|Termination of O-glycan biosynthesis|REACTOME|https://reactome.org
R-HSA-5656169|Termination of translesion DNA synthesis|REACTOME|https://reactome.org
R-HSA-1474151|Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation|REACTOME|https://reactome.org
R-HSA-844615|The AIM2 inflammasome|REACTOME|https://reactome.org
R-HSA-844623|The IPAF inflammasome|REACTOME|https://reactome.org
R-HSA-844455|The NLRP1 inflammasome|REACTOME|https://reactome.org
R-HSA-844456|The NLRP3 inflammasome|REACTOME|https://reactome.org
R-HSA-1663150|The activation of arylsulfatases|REACTOME|https://reactome.org
R-HSA-2453902|The canonical retinoid cycle in rods (twilight vision)|REACTOME|https://reactome.org
R-HSA-1428517|The citric acid (TCA) cycle and respiratory electron transport|REACTOME|https://reactome.org
R-HSA-167826|The fatty acid cycling model|REACTOME|https://reactome.org
R-HSA-2514856|The phototransduction cascade|REACTOME|https://reactome.org
R-HSA-167827|The proton buffering model|REACTOME|https://reactome.org
R-HSA-2187335|The retinoid cycle in cones (daylight vision)|REACTOME|https://reactome.org
R-HSA-8852276|The role of GTSE1 in G2/M progression after G2 checkpoint|REACTOME|https://reactome.org
R-HSA-164952|The role of Nef in HIV-1 replication and disease pathogenesis|REACTOME|https://reactome.org
R-HSA-8849175|Threonine catabolism|REACTOME|https://reactome.org
R-HSA-456926|Thrombin signalling through proteinase activated receptors (PARs)|REACTOME|https://reactome.org
R-HSA-428930|Thromboxane signalling through TP receptor|REACTOME|https://reactome.org
R-HSA-209968|Thyroxine biosynthesis|REACTOME|https://reactome.org
R-HSA-210993|Tie2 Signaling|REACTOME|https://reactome.org
R-HSA-420029|Tight junction interactions|REACTOME|https://reactome.org
R-HSA-1222538|Tolerance by Mtb to nitric oxide produced by macrophages|REACTOME|https://reactome.org
R-HSA-1222387|Tolerance of reactive oxygen produced by macrophages|REACTOME|https://reactome.org
R-HSA-168142|Toll Like Receptor 10 (TLR10) Cascade|REACTOME|https://reactome.org
R-HSA-181438|Toll Like Receptor 2 (TLR2) Cascade|REACTOME|https://reactome.org
R-HSA-168164|Toll Like Receptor 3 (TLR3) Cascade|REACTOME|https://reactome.org
R-HSA-166016|Toll Like Receptor 4 (TLR4) Cascade|REACTOME|https://reactome.org
R-HSA-168176|Toll Like Receptor 5 (TLR5) Cascade|REACTOME|https://reactome.org
R-HSA-168181|Toll Like Receptor 7/8 (TLR7/8) Cascade|REACTOME|https://reactome.org
R-HSA-168138|Toll Like Receptor 9 (TLR9) Cascade|REACTOME|https://reactome.org
R-HSA-168179|Toll Like Receptor TLR1:TLR2 Cascade|REACTOME|https://reactome.org
R-HSA-168188|Toll Like Receptor TLR6:TLR2 Cascade|REACTOME|https://reactome.org
R-HSA-168898|Toll-like Receptor Cascades|REACTOME|https://reactome.org
R-HSA-5250968|Toxicity of botulinum toxin type A (botA)|REACTOME|https://reactome.org
R-HSA-5250958|Toxicity of botulinum toxin type B (botB)|REACTOME|https://reactome.org
R-HSA-5250971|Toxicity of botulinum toxin type C (botC)|REACTOME|https://reactome.org
R-HSA-5250955|Toxicity of botulinum toxin type D (botD)|REACTOME|https://reactome.org
R-HSA-5250992|Toxicity of botulinum toxin type E (botE)|REACTOME|https://reactome.org
R-HSA-5250981|Toxicity of botulinum toxin type F (botF)|REACTOME|https://reactome.org
R-HSA-5250989|Toxicity of botulinum toxin type G (botG)|REACTOME|https://reactome.org
R-HSA-5250982|Toxicity of tetanus toxin (tetX)|REACTOME|https://reactome.org
R-HSA-1679131|Trafficking and processing of endosomal TLR|REACTOME|https://reactome.org
R-HSA-399719|Trafficking of AMPA receptors|REACTOME|https://reactome.org
R-HSA-416993|Trafficking of GluR2-containing AMPA receptors|REACTOME|https://reactome.org
R-HSA-5624138|Trafficking of myristoylated proteins to the cilium|REACTOME|https://reactome.org
R-HSA-75944|Transcription from mitochondrial promoters|REACTOME|https://reactome.org
R-HSA-1362277|Transcription of E2F targets under negative control by DREAM complex|REACTOME|https://reactome.org
R-HSA-1362300|Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1|REACTOME|https://reactome.org
R-HSA-9682708|Transcription of SARS-CoV-1 sgRNAs|REACTOME|https://reactome.org
R-HSA-9694786|Transcription of SARS-CoV-2 sgRNAs|REACTOME|https://reactome.org
R-HSA-167172|Transcription of the HIV genome|REACTOME|https://reactome.org
R-HSA-6781827|Transcription-Coupled Nucleotide Excision Repair (TC-NER)|REACTOME|https://reactome.org
R-HSA-69895|Transcriptional  activation of  cell cycle inhibitor p21 |REACTOME|https://reactome.org
R-HSA-8953750|Transcriptional Regulation by E2F6|REACTOME|https://reactome.org
R-HSA-8986944|Transcriptional Regulation by MECP2|REACTOME|https://reactome.org
R-HSA-9634815|Transcriptional Regulation by NPAS4|REACTOME|https://reactome.org
R-HSA-3700989|Transcriptional Regulation by TP53|REACTOME|https://reactome.org
R-HSA-8853884|Transcriptional Regulation by VENTX|REACTOME|https://reactome.org
R-HSA-2151201|Transcriptional activation of mitochondrial biogenesis|REACTOME|https://reactome.org
R-HSA-69560|Transcriptional activation of p53 responsive genes  |REACTOME|https://reactome.org
R-HSA-2173793|Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer|REACTOME|https://reactome.org
R-HSA-8878171|Transcriptional regulation by RUNX1|REACTOME|https://reactome.org
R-HSA-8878166|Transcriptional regulation by RUNX2|REACTOME|https://reactome.org
R-HSA-8878159|Transcriptional regulation by RUNX3|REACTOME|https://reactome.org
R-HSA-5578749|Transcriptional regulation by small RNAs|REACTOME|https://reactome.org
R-HSA-8864260|Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors|REACTOME|https://reactome.org
R-HSA-9616222|Transcriptional regulation of granulopoiesis|REACTOME|https://reactome.org
R-HSA-452723|Transcriptional regulation of pluripotent stem cells|REACTOME|https://reactome.org
R-HSA-9690406|Transcriptional regulation of testis differentiation|REACTOME|https://reactome.org
R-HSA-381340|Transcriptional regulation of white adipocyte differentiation|REACTOME|https://reactome.org
R-HSA-166020|Transfer of LPS from LBP carrier to CD14|REACTOME|https://reactome.org
R-HSA-917977|Transferrin endocytosis and recycling|REACTOME|https://reactome.org
R-HSA-72766|Translation|REACTOME|https://reactome.org
R-HSA-72649|Translation initiation complex formation|REACTOME|https://reactome.org
R-HSA-9727281|Translation of Accessory Proteins|REACTOME|https://reactome.org
R-HSA-9679504|Translation of Replicase and Assembly of the Replication Transcription Complex|REACTOME|https://reactome.org
R-HSA-9694676|Translation of Replicase and Assembly of the Replication Transcription Complex|REACTOME|https://reactome.org
R-HSA-9683701|Translation of Structural Proteins|REACTOME|https://reactome.org
R-HSA-9694635|Translation of Structural Proteins|REACTOME|https://reactome.org
R-HSA-110320|Translesion Synthesis by POLH|REACTOME|https://reactome.org
R-HSA-5656121|Translesion synthesis by POLI|REACTOME|https://reactome.org
R-HSA-5655862|Translesion synthesis by POLK|REACTOME|https://reactome.org
R-HSA-110312|Translesion synthesis by REV1|REACTOME|https://reactome.org
R-HSA-110313|Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template|REACTOME|https://reactome.org
R-HSA-1445148|Translocation of SLC2A4 (GLUT4) to the plasma membrane|REACTOME|https://reactome.org
R-HSA-202430|Translocation of ZAP-70 to Immunological synapse|REACTOME|https://reactome.org
R-HSA-112315|Transmission across Chemical Synapses|REACTOME|https://reactome.org
R-HSA-112307|Transmission across Electrical Synapses |REACTOME|https://reactome.org
R-HSA-174362|Transport and synthesis of PAPS|REACTOME|https://reactome.org
R-HSA-168874|Transport of HA trimer, NA tetramer and M2 tetramer from the endoplasmic reticulum to the Golgi Apparatus|REACTOME|https://reactome.org
R-HSA-72202|Transport of Mature Transcript to Cytoplasm|REACTOME|https://reactome.org
R-HSA-159231|Transport of Mature mRNA Derived from an Intronless Transcript|REACTOME|https://reactome.org
R-HSA-159236|Transport of Mature mRNA derived from an Intron-Containing Transcript|REACTOME|https://reactome.org
R-HSA-159234|Transport of Mature mRNAs Derived from Intronless Transcripts|REACTOME|https://reactome.org
R-HSA-9758890|Transport of RCbl within the body|REACTOME|https://reactome.org
R-HSA-168271|Transport of Ribonucleoproteins into the Host Nucleus|REACTOME|https://reactome.org
R-HSA-425366|Transport of bile salts and organic acids, metal ions and amine compounds|REACTOME|https://reactome.org
R-HSA-190827|Transport of connexins along the secretory pathway|REACTOME|https://reactome.org
R-HSA-190872|Transport of connexons to the plasma membrane|REACTOME|https://reactome.org
R-HSA-804914|Transport of fatty acids|REACTOME|https://reactome.org
R-HSA-159763|Transport of gamma-carboxylated protein precursors from the endoplasmic reticulum to the Golgi apparatus|REACTOME|https://reactome.org
R-HSA-432030|Transport of glycerol from adipocytes to the liver by Aquaporins|REACTOME|https://reactome.org
R-HSA-425393|Transport of inorganic cations/anions and amino acids/oligopeptides|REACTOME|https://reactome.org
R-HSA-83936|Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane|REACTOME|https://reactome.org
R-HSA-727802|Transport of nucleotide sugars|REACTOME|https://reactome.org
R-HSA-879518|Transport of organic anions|REACTOME|https://reactome.org
R-HSA-382551|Transport of small molecules|REACTOME|https://reactome.org
R-HSA-159230|Transport of the SLBP Dependant Mature mRNA|REACTOME|https://reactome.org
R-HSA-159227|Transport of the SLBP independent Mature mRNA|REACTOME|https://reactome.org
R-HSA-425397|Transport of vitamins, nucleosides, and related molecules|REACTOME|https://reactome.org
R-HSA-948021|Transport to the Golgi and subsequent modification|REACTOME|https://reactome.org
R-HSA-75109|Triglyceride biosynthesis|REACTOME|https://reactome.org
R-HSA-163560|Triglyceride catabolism|REACTOME|https://reactome.org
R-HSA-8979227|Triglyceride metabolism|REACTOME|https://reactome.org
R-HSA-450513|Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA|REACTOME|https://reactome.org
R-HSA-5467348|Truncations of AMER1 destabilize the destruction complex|REACTOME|https://reactome.org
