id|label|pathway_name|source|source_url
r-hsa-6803204|pathway|TP53 Regulates Transcription of Genes Involved in Cytochrome C Release|REACTOME|https://reactome.org
r-hsa-6804116|pathway|TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest|REACTOME|https://reactome.org
r-hsa-6804114|pathway|TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest|REACTOME|https://reactome.org
r-hsa-6804115|pathway|TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain|REACTOME|https://reactome.org
r-hsa-6803205|pathway|TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain|REACTOME|https://reactome.org
r-hsa-5602571|pathway|TRAF3 deficiency - HSE|REACTOME|https://reactome.org
r-hsa-918233|pathway|TRAF3-dependent IRF activation pathway|REACTOME|https://reactome.org
r-hsa-933541|pathway|TRAF6 mediated IRF7 activation|REACTOME|https://reactome.org
r-hsa-975110|pathway|TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling|REACTOME|https://reactome.org
r-hsa-933542|pathway|TRAF6 mediated NF-kB activation|REACTOME|https://reactome.org
r-hsa-975138|pathway|TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation|REACTOME|https://reactome.org
r-hsa-937072|pathway|TRAF6-mediated induction of TAK1 complex within TLR4 complex|REACTOME|https://reactome.org
r-hsa-75158|pathway|TRAIL  signaling|REACTOME|https://reactome.org
r-hsa-937061|pathway|TRIF(TICAM1)-mediated TLR4 signaling |REACTOME|https://reactome.org
r-hsa-2562578|pathway|TRIF-mediated programmed cell death|REACTOME|https://reactome.org
r-hsa-187042|pathway|TRKA activation by NGF|REACTOME|https://reactome.org
r-hsa-3295583|pathway|TRP channels|REACTOME|https://reactome.org
r-hsa-1299503|pathway|TWIK related potassium channel (TREK)|REACTOME|https://reactome.org
r-hsa-1299361|pathway|TWIK-related alkaline pH activated K+ channel (TALK)|REACTOME|https://reactome.org
r-hsa-1299344|pathway|TWIK-related spinal cord K+ channel (TRESK)|REACTOME|https://reactome.org
r-hsa-1299316|pathway|TWIK-releated acid-sensitive K+ channel (TASK)|REACTOME|https://reactome.org
r-hsa-9033500|pathway|TYSND1 cleaves peroxisomal proteins|REACTOME|https://reactome.org
r-hsa-380095|pathway|Tachykinin receptors bind tachykinins|REACTOME|https://reactome.org
r-hsa-1299308|pathway|Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK)|REACTOME|https://reactome.org
r-hsa-1299287|pathway|Tandem pore domain halothane-inhibited K+ channel (THIK)|REACTOME|https://reactome.org
r-hsa-1296346|pathway|Tandem pore domain potassium channels|REACTOME|https://reactome.org
r-hsa-167243|pathway|Tat-mediated HIV elongation arrest and recovery|REACTOME|https://reactome.org
r-hsa-167246|pathway|Tat-mediated elongation of the HIV-1 transcript|REACTOME|https://reactome.org
r-hsa-174417|pathway|Telomere C-strand (Lagging Strand) Synthesis|REACTOME|https://reactome.org
r-hsa-174430|pathway|Telomere C-strand synthesis initiation|REACTOME|https://reactome.org
r-hsa-171319|pathway|Telomere Extension By Telomerase|REACTOME|https://reactome.org
r-hsa-157579|pathway|Telomere Maintenance|REACTOME|https://reactome.org
r-hsa-166665|pathway|Terminal pathway of complement|REACTOME|https://reactome.org
r-hsa-977068|pathway|Termination of O-glycan biosynthesis|REACTOME|https://reactome.org
r-hsa-5656169|pathway|Termination of translesion DNA synthesis|REACTOME|https://reactome.org
r-hsa-1474151|pathway|Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation|REACTOME|https://reactome.org
r-hsa-844615|pathway|The AIM2 inflammasome|REACTOME|https://reactome.org
r-hsa-844623|pathway|The IPAF inflammasome|REACTOME|https://reactome.org
r-hsa-844455|pathway|The NLRP1 inflammasome|REACTOME|https://reactome.org
r-hsa-844456|pathway|The NLRP3 inflammasome|REACTOME|https://reactome.org
r-hsa-1663150|pathway|The activation of arylsulfatases|REACTOME|https://reactome.org
r-hsa-2453902|pathway|The canonical retinoid cycle in rods (twilight vision)|REACTOME|https://reactome.org
r-hsa-1428517|pathway|The citric acid (TCA) cycle and respiratory electron transport|REACTOME|https://reactome.org
r-hsa-167826|pathway|The fatty acid cycling model|REACTOME|https://reactome.org
r-hsa-2514856|pathway|The phototransduction cascade|REACTOME|https://reactome.org
r-hsa-167827|pathway|The proton buffering model|REACTOME|https://reactome.org
r-hsa-2187335|pathway|The retinoid cycle in cones (daylight vision)|REACTOME|https://reactome.org
r-hsa-8852276|pathway|The role of GTSE1 in G2/M progression after G2 checkpoint|REACTOME|https://reactome.org
r-hsa-164952|pathway|The role of Nef in HIV-1 replication and disease pathogenesis|REACTOME|https://reactome.org
r-hsa-8849175|pathway|Threonine catabolism|REACTOME|https://reactome.org
r-hsa-456926|pathway|Thrombin signalling through proteinase activated receptors (PARs)|REACTOME|https://reactome.org
r-hsa-428930|pathway|Thromboxane signalling through TP receptor|REACTOME|https://reactome.org
r-hsa-209968|pathway|Thyroxine biosynthesis|REACTOME|https://reactome.org
r-hsa-210993|pathway|Tie2 Signaling|REACTOME|https://reactome.org
r-hsa-420029|pathway|Tight junction interactions|REACTOME|https://reactome.org
r-hsa-1222538|pathway|Tolerance by Mtb to nitric oxide produced by macrophages|REACTOME|https://reactome.org
r-hsa-1222387|pathway|Tolerance of reactive oxygen produced by macrophages|REACTOME|https://reactome.org
r-hsa-168142|pathway|Toll Like Receptor 10 (TLR10) Cascade|REACTOME|https://reactome.org
r-hsa-181438|pathway|Toll Like Receptor 2 (TLR2) Cascade|REACTOME|https://reactome.org
r-hsa-168164|pathway|Toll Like Receptor 3 (TLR3) Cascade|REACTOME|https://reactome.org
r-hsa-166016|pathway|Toll Like Receptor 4 (TLR4) Cascade|REACTOME|https://reactome.org
r-hsa-168176|pathway|Toll Like Receptor 5 (TLR5) Cascade|REACTOME|https://reactome.org
r-hsa-168181|pathway|Toll Like Receptor 7/8 (TLR7/8) Cascade|REACTOME|https://reactome.org
r-hsa-168138|pathway|Toll Like Receptor 9 (TLR9) Cascade|REACTOME|https://reactome.org
r-hsa-168179|pathway|Toll Like Receptor TLR1:TLR2 Cascade|REACTOME|https://reactome.org
r-hsa-168188|pathway|Toll Like Receptor TLR6:TLR2 Cascade|REACTOME|https://reactome.org
r-hsa-168898|pathway|Toll-like Receptor Cascades|REACTOME|https://reactome.org
r-hsa-5250968|pathway|Toxicity of botulinum toxin type A (botA)|REACTOME|https://reactome.org
r-hsa-5250958|pathway|Toxicity of botulinum toxin type B (botB)|REACTOME|https://reactome.org
r-hsa-5250971|pathway|Toxicity of botulinum toxin type C (botC)|REACTOME|https://reactome.org
r-hsa-5250955|pathway|Toxicity of botulinum toxin type D (botD)|REACTOME|https://reactome.org
r-hsa-5250992|pathway|Toxicity of botulinum toxin type E (botE)|REACTOME|https://reactome.org
r-hsa-5250981|pathway|Toxicity of botulinum toxin type F (botF)|REACTOME|https://reactome.org
r-hsa-5250989|pathway|Toxicity of botulinum toxin type G (botG)|REACTOME|https://reactome.org
r-hsa-5250982|pathway|Toxicity of tetanus toxin (tetX)|REACTOME|https://reactome.org
r-hsa-1679131|pathway|Trafficking and processing of endosomal TLR|REACTOME|https://reactome.org
r-hsa-399719|pathway|Trafficking of AMPA receptors|REACTOME|https://reactome.org
r-hsa-416993|pathway|Trafficking of GluR2-containing AMPA receptors|REACTOME|https://reactome.org
r-hsa-5624138|pathway|Trafficking of myristoylated proteins to the cilium|REACTOME|https://reactome.org
r-hsa-75944|pathway|Transcription from mitochondrial promoters|REACTOME|https://reactome.org
r-hsa-1362277|pathway|Transcription of E2F targets under negative control by DREAM complex|REACTOME|https://reactome.org
r-hsa-1362300|pathway|Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1|REACTOME|https://reactome.org
r-hsa-9682708|pathway|Transcription of SARS-CoV-1 sgRNAs|REACTOME|https://reactome.org
r-hsa-9694786|pathway|Transcription of SARS-CoV-2 sgRNAs|REACTOME|https://reactome.org
r-hsa-167172|pathway|Transcription of the HIV genome|REACTOME|https://reactome.org
r-hsa-6781827|pathway|Transcription-Coupled Nucleotide Excision Repair (TC-NER)|REACTOME|https://reactome.org
r-hsa-69895|pathway|Transcriptional  activation of  cell cycle inhibitor p21 |REACTOME|https://reactome.org
r-hsa-8953750|pathway|Transcriptional Regulation by E2F6|REACTOME|https://reactome.org
r-hsa-8986944|pathway|Transcriptional Regulation by MECP2|REACTOME|https://reactome.org
r-hsa-9634815|pathway|Transcriptional Regulation by NPAS4|REACTOME|https://reactome.org
r-hsa-3700989|pathway|Transcriptional Regulation by TP53|REACTOME|https://reactome.org
r-hsa-8853884|pathway|Transcriptional Regulation by VENTX|REACTOME|https://reactome.org
r-hsa-2151201|pathway|Transcriptional activation of mitochondrial biogenesis|REACTOME|https://reactome.org
r-hsa-69560|pathway|Transcriptional activation of p53 responsive genes  |REACTOME|https://reactome.org
r-hsa-2173793|pathway|Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer|REACTOME|https://reactome.org
r-hsa-8878171|pathway|Transcriptional regulation by RUNX1|REACTOME|https://reactome.org
r-hsa-8878166|pathway|Transcriptional regulation by RUNX2|REACTOME|https://reactome.org
r-hsa-8878159|pathway|Transcriptional regulation by RUNX3|REACTOME|https://reactome.org
r-hsa-5578749|pathway|Transcriptional regulation by small RNAs|REACTOME|https://reactome.org
r-hsa-8864260|pathway|Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors|REACTOME|https://reactome.org
r-hsa-9616222|pathway|Transcriptional regulation of granulopoiesis|REACTOME|https://reactome.org
r-hsa-452723|pathway|Transcriptional regulation of pluripotent stem cells|REACTOME|https://reactome.org
r-hsa-9690406|pathway|Transcriptional regulation of testis differentiation|REACTOME|https://reactome.org
r-hsa-381340|pathway|Transcriptional regulation of white adipocyte differentiation|REACTOME|https://reactome.org
r-hsa-166020|pathway|Transfer of LPS from LBP carrier to CD14|REACTOME|https://reactome.org
r-hsa-917977|pathway|Transferrin endocytosis and recycling|REACTOME|https://reactome.org
r-hsa-72766|pathway|Translation|REACTOME|https://reactome.org
r-hsa-72649|pathway|Translation initiation complex formation|REACTOME|https://reactome.org
r-hsa-9727281|pathway|Translation of Accessory Proteins|REACTOME|https://reactome.org
r-hsa-9679504|pathway|Translation of Replicase and Assembly of the Replication Transcription Complex|REACTOME|https://reactome.org
r-hsa-9694676|pathway|Translation of Replicase and Assembly of the Replication Transcription Complex|REACTOME|https://reactome.org
r-hsa-9683701|pathway|Translation of Structural Proteins|REACTOME|https://reactome.org
r-hsa-9694635|pathway|Translation of Structural Proteins|REACTOME|https://reactome.org
r-hsa-110320|pathway|Translesion Synthesis by POLH|REACTOME|https://reactome.org
r-hsa-5656121|pathway|Translesion synthesis by POLI|REACTOME|https://reactome.org
r-hsa-5655862|pathway|Translesion synthesis by POLK|REACTOME|https://reactome.org
r-hsa-110312|pathway|Translesion synthesis by REV1|REACTOME|https://reactome.org
r-hsa-110313|pathway|Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template|REACTOME|https://reactome.org
r-hsa-1445148|pathway|Translocation of SLC2A4 (GLUT4) to the plasma membrane|REACTOME|https://reactome.org
r-hsa-202430|pathway|Translocation of ZAP-70 to Immunological synapse|REACTOME|https://reactome.org
r-hsa-112315|pathway|Transmission across Chemical Synapses|REACTOME|https://reactome.org
r-hsa-112307|pathway|Transmission across Electrical Synapses |REACTOME|https://reactome.org
r-hsa-174362|pathway|Transport and synthesis of PAPS|REACTOME|https://reactome.org
r-hsa-168874|pathway|Transport of HA trimer, NA tetramer and M2 tetramer from the endoplasmic reticulum to the Golgi Apparatus|REACTOME|https://reactome.org
r-hsa-72202|pathway|Transport of Mature Transcript to Cytoplasm|REACTOME|https://reactome.org
r-hsa-159231|pathway|Transport of Mature mRNA Derived from an Intronless Transcript|REACTOME|https://reactome.org
r-hsa-159236|pathway|Transport of Mature mRNA derived from an Intron-Containing Transcript|REACTOME|https://reactome.org
r-hsa-159234|pathway|Transport of Mature mRNAs Derived from Intronless Transcripts|REACTOME|https://reactome.org
r-hsa-9758890|pathway|Transport of RCbl within the body|REACTOME|https://reactome.org
r-hsa-168271|pathway|Transport of Ribonucleoproteins into the Host Nucleus|REACTOME|https://reactome.org
r-hsa-425366|pathway|Transport of bile salts and organic acids, metal ions and amine compounds|REACTOME|https://reactome.org
r-hsa-190827|pathway|Transport of connexins along the secretory pathway|REACTOME|https://reactome.org
r-hsa-190872|pathway|Transport of connexons to the plasma membrane|REACTOME|https://reactome.org
r-hsa-804914|pathway|Transport of fatty acids|REACTOME|https://reactome.org
r-hsa-159763|pathway|Transport of gamma-carboxylated protein precursors from the endoplasmic reticulum to the Golgi apparatus|REACTOME|https://reactome.org
r-hsa-432030|pathway|Transport of glycerol from adipocytes to the liver by Aquaporins|REACTOME|https://reactome.org
r-hsa-425393|pathway|Transport of inorganic cations/anions and amino acids/oligopeptides|REACTOME|https://reactome.org
r-hsa-83936|pathway|Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane|REACTOME|https://reactome.org
r-hsa-727802|pathway|Transport of nucleotide sugars|REACTOME|https://reactome.org
r-hsa-879518|pathway|Transport of organic anions|REACTOME|https://reactome.org
r-hsa-382551|pathway|Transport of small molecules|REACTOME|https://reactome.org
r-hsa-159230|pathway|Transport of the SLBP Dependant Mature mRNA|REACTOME|https://reactome.org
r-hsa-159227|pathway|Transport of the SLBP independent Mature mRNA|REACTOME|https://reactome.org
r-hsa-425397|pathway|Transport of vitamins, nucleosides, and related molecules|REACTOME|https://reactome.org
r-hsa-948021|pathway|Transport to the Golgi and subsequent modification|REACTOME|https://reactome.org
r-hsa-75109|pathway|Triglyceride biosynthesis|REACTOME|https://reactome.org
r-hsa-163560|pathway|Triglyceride catabolism|REACTOME|https://reactome.org
r-hsa-8979227|pathway|Triglyceride metabolism|REACTOME|https://reactome.org
r-hsa-450513|pathway|Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA|REACTOME|https://reactome.org
r-hsa-5467348|pathway|Truncations of AMER1 destabilize the destruction complex|REACTOME|https://reactome.org
r-hsa-71240|pathway|Tryptophan catabolism|REACTOME|https://reactome.org
r-hsa-446107|pathway|Type I hemidesmosome assembly|REACTOME|https://reactome.org
r-hsa-427589|pathway|Type II Na+/Pi cotransporters|REACTOME|https://reactome.org
r-hsa-8963684|pathway|Tyrosine catabolism|REACTOME|https://reactome.org
r-hsa-5689603|pathway|UCH proteinases|REACTOME|https://reactome.org
r-hsa-5602415|pathway|UNC93B1 deficiency - HSE|REACTOME|https://reactome.org
r-hsa-5689880|pathway|Ub-specific processing proteases|REACTOME|https://reactome.org
r-hsa-2142789|pathway|Ubiquinol biosynthesis|REACTOME|https://reactome.org
r-hsa-69601|pathway|Ubiquitin Mediated Degradation of Phosphorylated Cdc25A|REACTOME|https://reactome.org
r-hsa-75815|pathway|Ubiquitin-dependent degradation of Cyclin D|REACTOME|https://reactome.org
r-hsa-438066|pathway|Unblocking of NMDA receptors, glutamate binding and activation|REACTOME|https://reactome.org
r-hsa-162585|pathway|Uncoating of the HIV Virion|REACTOME|https://reactome.org
r-hsa-168336|pathway|Uncoating of the Influenza Virion|REACTOME|https://reactome.org
r-hsa-381119|pathway|Unfolded Protein Response (UPR)|REACTOME|https://reactome.org
r-hsa-176974|pathway|Unwinding of DNA|REACTOME|https://reactome.org
r-hsa-5339562|pathway|Uptake and actions of bacterial toxins|REACTOME|https://reactome.org
r-hsa-5210891|pathway|Uptake and function of anthrax toxins|REACTOME|https://reactome.org
r-hsa-5336415|pathway|Uptake and function of diphtheria toxin|REACTOME|https://reactome.org
r-hsa-9758881|pathway|Uptake of dietary cobalamins into enterocytes|REACTOME|https://reactome.org
r-hsa-70635|pathway|Urea cycle|REACTOME|https://reactome.org
r-hsa-77108|pathway|Utilization of Ketone Bodies|REACTOME|https://reactome.org
r-hsa-195399|pathway|VEGF binds to VEGFR leading to receptor dimerization|REACTOME|https://reactome.org
r-hsa-194313|pathway|VEGF ligand-receptor interactions|REACTOME|https://reactome.org
r-hsa-4420097|pathway|VEGFA-VEGFR2 Pathway|REACTOME|https://reactome.org
r-hsa-5218921|pathway|VEGFR2 mediated cell proliferation|REACTOME|https://reactome.org
r-hsa-5218920|pathway|VEGFR2 mediated vascular permeability|REACTOME|https://reactome.org
r-hsa-8866423|pathway|VLDL assembly|REACTOME|https://reactome.org
r-hsa-8964046|pathway|VLDL clearance|REACTOME|https://reactome.org
r-hsa-8866427|pathway|VLDLR internalisation and degradation|REACTOME|https://reactome.org
r-hsa-5619094|pathway|Variant SLC6A14 may confer susceptibility towards obesity|REACTOME|https://reactome.org
r-hsa-5619101|pathway|Variant SLC6A20 contributes towards hyperglycinuria (HG) and iminoglycinuria (IG)|REACTOME|https://reactome.org
r-hsa-5660686|pathway|Variant SLC6A20 contributes towards hyperglycinuria (HG) and iminoglycinuria (IG)|REACTOME|https://reactome.org
r-hsa-432040|pathway|Vasopressin regulates renal water homeostasis via Aquaporins|REACTOME|https://reactome.org
